OrderID,Product,Category,Sales,Quantity,City,OutletSize,Rating,FatContent,Month
1352,Milk,Dairy,363,2,Lucknow,Large,4.9,Low Fat,Mar
1353,Carrot,Vegetables,391,3,Bhopal,Medium,3.6,Regular,Aug
1354,Carrot,Vegetables,786,6,Hyderabad,Small,4.9,Regular,Apr
1355,Apple,Fruits,934,5,Jaipur,Large,4.1,Regular,Dec
1356,Onion,Vegetables,598,4,Jaipur,Large,4.1,Regular,May
1357,Onion,Vegetables,721,3,Mumbai,Medium,4.3,Low Fat,Oct
1358,Orange,Fruits,558,6,Pune,Small,4.6,Low Fat,Aug
1359,Shampoo,Personal Care,135,3,Pune,Large,4.9,Low Fat,Dec
1360,Shampoo,Personal Care,336,3,Mumbai,Small,3.8,Low Fat,Oct
1361,Soap,Personal Care,600,10,Delhi,Large,5.0,Low Fat,Jan
1362,Butter,Dairy,347,2,Delhi,Large,5.0,Regular,Jan
1363,Onion,Vegetables,756,1,Bhopal,Medium,4.1,Low Fat,Aug
1364,Apple,Fruits,388,6,Hyderabad,Large,4.4,Regular,Jan
1365,Orange,Fruits,610,2,Indore,Medium,4.8,Regular,Aug
1366,Curd,Dairy,266,5,Delhi,Large,3.7,Low Fat,Feb
1367,Shampoo,Personal Care,98,5,Indore,Small,4.8,Low Fat,Nov
1368,Potato,Vegetables,884,4,Bangalore,Medium,4.3,Regular,Dec
1369,Bread,Bakery,395,7,Pune,Small,4.3,Regular,Jun
1370,Rice,Grocery,77,3,Pune,Medium,4.8,Regular,Jun
1371,Tea,Grocery,245,5,Chennai,Medium,4.2,Regular,Oct
1372,Carrot,Vegetables,609,6,Delhi,Small,4.4,Regular,Oct
1373,Potato,Vegetables,334,9,Hyderabad,Medium,4.7,Regular,Mar
1374,Juice,Beverages,636,2,Pune,Medium,4.0,Regular,Apr
1375,Oil,Grocery,458,6,Lucknow,Small,4.0,Low Fat,Aug
1376,Sugar,Grocery,680,3,Bangalore,Large,4.5,Low Fat,Sep
1377,Salt,Grocery,283,7,Lucknow,Small,4.6,Low Fat,Jun
1378,Banana,Fruits,58,3,Chennai,Medium,5.0,Regular,May
1379,Salt,Grocery,850,4,Hyderabad,Large,3.8,Regular,Dec
1380,Juice,Beverages,601,8,Bangalore,Small,4.3,Low Fat,Jun
1381,Sugar,Grocery,484,1,Bangalore,Medium,4.3,Regular,Apr
1382,Tea,Grocery,131,3,Bhopal,Medium,4.0,Regular,Jul
1383,Tea,Grocery,637,1,Mumbai,Medium,4.6,Regular,Jun
1384,Soap,Personal Care,227,8,Hyderabad,Small,4.6,Low Fat,Aug
1385,Biscuits,Bakery,449,2,Jaipur,Large,4.8,Regular,Apr
1386,Salt,Grocery,924,1,Indore,Medium,3.6,Regular,Dec
1387,Salt,Grocery,358,3,Hyderabad,Small,3.7,Regular,Jun
1388,Tea,Grocery,808,10,Bhopal,Large,4.0,Regular,Jun
1389,Rice,Grocery,926,4,Chennai,Medium,4.3,Regular,Mar
1390,Potato,Vegetables,171,7,Bangalore,Large,4.8,Regular,Jun
1391,Carrot,Vegetables,238,8,Delhi,Medium,4.4,Regular,Jul
1392,Coffee,Grocery,709,1,Pune,Small,3.6,Low Fat,Feb
1393,Sugar,Grocery,455,1,Indore,Medium,3.8,Low Fat,Jan
1394,Milk,Dairy,235,6,Bhopal,Small,4.5,Low Fat,Jan
1395,Bread,Bakery,904,2,Indore,Small,3.9,Low Fat,Nov
1396,Oil,Grocery,337,7,Jaipur,Small,3.8,Low Fat,Jan
1397,Salt,Grocery,170,5,Lucknow,Small,4.5,Regular,Dec
1398,Onion,Vegetables,666,7,Lucknow,Small,4.2,Regular,Jul
1399,Cheese,Dairy,488,7,Jaipur,Medium,4.5,Regular,Jan
1400,Tomato,Vegetables,752,8,Indore,Small,4.8,Low Fat,Jul
1401,Banana,Fruits,106,7,Bhopal,Small,4.2,Low Fat,Jun
1402,Bread,Bakery,898,8,Mumbai,Medium,4.2,Low Fat,Dec
1403,Curd,Dairy,518,4,Lucknow,Medium,4.1,Low Fat,Jul
1404,Sugar,Grocery,967,4,Bangalore,Medium,4.0,Low Fat,Apr
1405,Sugar,Grocery,146,10,Jaipur,Medium,3.7,Regular,Dec
1406,Paneer,Dairy,59,3,Pune,Small,4.9,Low Fat,Nov
1407,Apple,Fruits,868,4,Indore,Medium,4.4,Regular,Feb
1408,Juice,Beverages,873,9,Mumbai,Large,4.2,Regular,Apr
1409,Biscuits,Bakery,749,7,Pune,Large,3.9,Regular,Jul
1410,Milk,Dairy,385,7,Indore,Large,3.7,Regular,Apr
1411,Potato,Vegetables,704,7,Bhopal,Medium,3.7,Low Fat,May
1412,Milk,Dairy,907,5,Bhopal,Large,3.6,Low Fat,Aug
1413,Milk,Dairy,165,5,Pune,Small,4.1,Regular,Aug
1414,Milk,Dairy,247,6,Indore,Medium,4.9,Low Fat,Feb
1415,Mango,Fruits,709,7,Pune,Medium,4.8,Regular,Jul
1416,Curd,Dairy,67,9,Hyderabad,Large,4.2,Regular,Apr
1417,Eggs,Protein,665,3,Indore,Medium,3.9,Low Fat,Sep
1418,Orange,Fruits,872,7,Lucknow,Large,3.9,Regular,Sep
1419,Soap,Personal Care,706,10,Bhopal,Large,4.1,Low Fat,Jun
1420,Carrot,Vegetables,325,9,Bhopal,Small,4.1,Low Fat,Aug
1421,Juice,Beverages,321,1,Pune,Medium,4.8,Low Fat,Jan
1422,Tea,Grocery,152,10,Bangalore,Large,4.7,Regular,Aug
1423,Curd,Dairy,371,10,Indore,Large,3.7,Regular,May
1424,Eggs,Protein,323,9,Indore,Large,4.0,Regular,Feb
1425,Orange,Fruits,620,9,Jaipur,Medium,4.9,Low Fat,Nov
1426,Apple,Fruits,119,4,Hyderabad,Small,4.0,Regular,Oct
1427,Mango,Fruits,781,5,Indore,Large,4.0,Low Fat,Aug
1428,Sugar,Grocery,544,9,Hyderabad,Medium,3.9,Low Fat,Feb
1429,Biscuits,Bakery,981,2,Bangalore,Large,3.8,Regular,Mar
1430,Butter,Dairy,816,1,Hyderabad,Medium,3.6,Low Fat,Feb
1431,Banana,Fruits,702,4,Pune,Small,4.0,Low Fat,Dec
1432,Tea,Grocery,288,5,Jaipur,Medium,3.6,Low Fat,Feb
1433,Carrot,Vegetables,676,2,Delhi,Small,4.9,Regular,Jun
1434,Carrot,Vegetables,134,3,Bangalore,Small,3.5,Regular,Jul
1435,Mango,Fruits,173,2,Indore,Small,4.4,Regular,Jun
1436,Bread,Bakery,499,5,Pune,Small,4.7,Low Fat,Jun
1437,Onion,Vegetables,418,6,Lucknow,Large,4.8,Regular,Jun
1438,Bread,Bakery,603,7,Hyderabad,Medium,5.0,Regular,Mar
1439,Curd,Dairy,754,1,Pune,Medium,5.0,Low Fat,Jan
1440,Butter,Dairy,826,10,Bangalore,Medium,3.6,Regular,Jan
1441,Salt,Grocery,869,8,Pune,Medium,4.7,Low Fat,Aug
1442,Mango,Fruits,938,4,Delhi,Medium,3.9,Low Fat,Sep
1443,Paneer,Dairy,741,9,Delhi,Medium,3.8,Regular,Oct
1444,Juice,Beverages,914,2,Lucknow,Large,4.2,Regular,Oct
1445,Bread,Bakery,514,1,Hyderabad,Medium,4.6,Low Fat,May
1446,Banana,Fruits,923,10,Bangalore,Small,4.1,Low Fat,Jul
1447,Mango,Fruits,903,4,Bangalore,Small,4.0,Low Fat,Apr
1448,Rice,Grocery,986,4,Lucknow,Small,4.8,Regular,Oct
1449,Tea,Grocery,655,8,Pune,Small,4.1,Regular,Sep
1450,Banana,Fruits,253,10,Chennai,Medium,4.0,Regular,Feb
1451,Oil,Grocery,551,2,Pune,Large,4.7,Regular,Nov
1452,Potato,Vegetables,131,6,Pune,Small,3.9,Regular,Mar
1453,Rice,Grocery,376,2,Indore,Small,4.1,Regular,Aug
1454,Tea,Grocery,745,1,Lucknow,Large,5.0,Regular,Nov
1455,Sugar,Grocery,137,8,Bangalore,Small,3.9,Regular,Feb
1456,Milk,Dairy,926,6,Indore,Medium,4.7,Regular,Feb
1457,Bread,Bakery,528,10,Bangalore,Small,4.4,Low Fat,Nov
1458,Shampoo,Personal Care,945,9,Bangalore,Medium,3.6,Regular,Jul
1459,Salt,Grocery,626,5,Jaipur,Medium,4.7,Regular,Dec
1460,Tea,Grocery,727,6,Delhi,Medium,4.5,Low Fat,Jan
1461,Sugar,Grocery,840,9,Lucknow,Small,5.0,Low Fat,Sep
1462,Tomato,Vegetables,89,2,Bangalore,Small,4.6,Regular,Aug
1463,Onion,Vegetables,924,3,Indore,Medium,4.8,Low Fat,Aug
1464,Milk,Dairy,653,6,Chennai,Large,3.9,Low Fat,Jun
1465,Milk,Dairy,490,7,Hyderabad,Medium,4.0,Regular,Mar
1466,Biscuits,Bakery,326,2,Chennai,Small,4.1,Low Fat,Jun
1467,Eggs,Protein,426,5,Bangalore,Medium,4.7,Regular,Jan
1468,Sugar,Grocery,535,7,Chennai,Small,4.2,Regular,Mar
1469,Oil,Grocery,481,10,Hyderabad,Medium,4.5,Low Fat,Sep
1470,Onion,Vegetables,198,6,Mumbai,Large,3.8,Regular,Jul
1471,Sugar,Grocery,255,2,Chennai,Small,4.9,Regular,Mar
1472,Biscuits,Bakery,564,7,Pune,Large,4.1,Low Fat,Aug
1473,Soap,Personal Care,935,9,Chennai,Medium,3.9,Regular,Jul
1474,Banana,Fruits,582,3,Bangalore,Small,4.8,Low Fat,Dec
1475,Apple,Fruits,224,5,Delhi,Large,4.8,Low Fat,Feb
1476,Soap,Personal Care,673,5,Delhi,Medium,3.6,Regular,Aug
1477,Paneer,Dairy,526,6,Jaipur,Medium,3.6,Low Fat,Oct
1478,Oil,Grocery,920,7,Pune,Medium,3.8,Regular,Feb
1479,Oil,Grocery,464,6,Hyderabad,Large,4.5,Low Fat,Apr
1480,Bread,Bakery,673,10,Indore,Large,4.9,Regular,Jul
1481,Cheese,Dairy,72,10,Lucknow,Large,4.6,Low Fat,Jul
1482,Mango,Fruits,958,1,Lucknow,Medium,4.7,Low Fat,Dec
1483,Carrot,Vegetables,83,2,Jaipur,Small,4.5,Regular,Dec
1484,Cheese,Dairy,431,7,Delhi,Medium,4.1,Low Fat,Jun
1485,Paneer,Dairy,807,6,Chennai,Small,3.7,Regular,Sep
1486,Rice,Grocery,566,7,Lucknow,Large,5.0,Low Fat,Mar
1487,Biscuits,Bakery,235,1,Bangalore,Small,4.3,Regular,Oct
1488,Cheese,Dairy,489,10,Delhi,Small,4.4,Regular,Feb
1489,Tea,Grocery,460,5,Mumbai,Medium,4.0,Low Fat,Jan
1490,Rice,Grocery,539,9,Bhopal,Small,4.3,Regular,Feb
1491,Butter,Dairy,193,3,Indore,Medium,4.8,Regular,Dec
1492,Tea,Grocery,389,4,Delhi,Medium,4.7,Low Fat,May
1493,Soap,Personal Care,568,9,Bangalore,Large,3.8,Regular,Sep
1494,Oil,Grocery,463,2,Indore,Medium,4.5,Regular,Mar
1495,Paneer,Dairy,842,9,Chennai,Small,3.7,Regular,Mar
1496,Soap,Personal Care,949,1,Bhopal,Large,4.1,Regular,Oct
1497,Eggs,Protein,472,5,Chennai,Small,4.7,Regular,Aug
1498,Curd,Dairy,308,2,Lucknow,Large,4.0,Regular,Sep
1499,Eggs,Protein,591,5,Bangalore,Medium,4.4,Regular,Mar
1500,Soap,Personal Care,850,5,Delhi,Small,4.9,Low Fat,Jan
1501,Coffee,Grocery,884,10,Hyderabad,Small,4.4,Low Fat,May
1502,Curd,Dairy,238,5,Bhopal,Medium,4.4,Low Fat,Sep
1503,Juice,Beverages,193,6,Pune,Small,4.2,Regular,Jul
1504,Cheese,Dairy,805,5,Jaipur,Medium,5.0,Regular,Apr
1505,Eggs,Protein,87,10,Jaipur,Small,3.8,Low Fat,Nov
1506,Potato,Vegetables,640,2,Lucknow,Large,3.9,Regular,May
1507,Mango,Fruits,427,5,Hyderabad,Small,4.3,Regular,Jan
1508,Eggs,Protein,464,10,Indore,Medium,4.6,Regular,Jan
1509,Juice,Beverages,459,4,Delhi,Small,4.7,Low Fat,Nov
1510,Eggs,Protein,931,3,Pune,Small,4.4,Regular,Jan
1511,Banana,Fruits,860,2,Bhopal,Small,4.5,Regular,Oct
1512,Salt,Grocery,404,4,Bangalore,Small,3.8,Low Fat,Jan
1513,Mango,Fruits,364,5,Pune,Large,3.6,Regular,May
1514,Oil,Grocery,732,3,Delhi,Large,4.6,Regular,May
1515,Eggs,Protein,695,5,Lucknow,Small,3.7,Regular,Aug
1516,Apple,Fruits,477,8,Pune,Large,4.9,Low Fat,Nov
1517,Apple,Fruits,54,1,Bangalore,Medium,4.0,Regular,Apr
1518,Shampoo,Personal Care,787,1,Bangalore,Large,3.7,Low Fat,Jun
1519,Coffee,Grocery,173,1,Jaipur,Small,3.7,Low Fat,Sep
1520,Juice,Beverages,497,7,Bhopal,Small,4.0,Low Fat,Oct
1521,Bread,Bakery,436,3,Indore,Medium,5.0,Low Fat,May
1522,Carrot,Vegetables,421,3,Bangalore,Large,4.8,Low Fat,Feb
1523,Biscuits,Bakery,344,2,Delhi,Medium,3.6,Regular,Dec
1524,Butter,Dairy,597,2,Jaipur,Medium,3.7,Regular,May
1525,Rice,Grocery,910,1,Lucknow,Medium,4.2,Regular,Apr
1526,Banana,Fruits,959,4,Hyderabad,Large,3.7,Regular,Aug
1527,Shampoo,Personal Care,486,7,Bhopal,Large,4.9,Low Fat,Nov
1528,Tea,Grocery,663,8,Hyderabad,Large,4.3,Regular,Aug
1529,Rice,Grocery,838,8,Chennai,Small,4.0,Low Fat,Jul
1530,Tomato,Vegetables,880,10,Bhopal,Small,4.3,Low Fat,Oct
1531,Tea,Grocery,207,4,Delhi,Small,3.8,Regular,Aug
1532,Salt,Grocery,276,1,Hyderabad,Medium,4.4,Regular,Jun
1533,Cheese,Dairy,976,1,Lucknow,Small,4.9,Low Fat,Oct
1534,Salt,Grocery,130,8,Chennai,Small,4.2,Low Fat,Mar
1535,Soap,Personal Care,789,2,Delhi,Large,4.0,Low Fat,Nov
1536,Potato,Vegetables,865,7,Pune,Small,3.6,Regular,Feb
1537,Sugar,Grocery,555,8,Bangalore,Medium,3.5,Regular,Apr
1538,Salt,Grocery,589,10,Bangalore,Medium,4.8,Regular,Jan
1539,Juice,Beverages,904,2,Chennai,Large,4.2,Regular,Dec
1540,Soap,Personal Care,264,6,Mumbai,Large,4.4,Low Fat,Oct
1541,Bread,Bakery,259,2,Lucknow,Small,3.5,Low Fat,Nov
1542,Apple,Fruits,995,2,Lucknow,Large,3.8,Low Fat,Jun
1543,Mango,Fruits,94,2,Mumbai,Medium,3.7,Regular,Feb
1544,Curd,Dairy,466,7,Bangalore,Small,3.7,Low Fat,Feb
1545,Mango,Fruits,738,7,Mumbai,Medium,4.0,Regular,Mar
1546,Paneer,Dairy,422,9,Lucknow,Small,4.2,Low Fat,Aug
1547,Milk,Dairy,257,4,Indore,Medium,4.0,Regular,Oct
1548,Bread,Bakery,472,2,Lucknow,Medium,4.5,Low Fat,May
1549,Banana,Fruits,286,8,Bangalore,Small,4.8,Low Fat,May
1550,Salt,Grocery,543,5,Jaipur,Large,3.9,Regular,Jan
1551,Salt,Grocery,911,5,Delhi,Medium,4.6,Low Fat,Jul
1552,Biscuits,Bakery,401,10,Mumbai,Small,4.8,Low Fat,Mar
1553,Apple,Fruits,912,2,Pune,Large,3.6,Low Fat,Feb
1554,Salt,Grocery,79,5,Delhi,Large,3.5,Low Fat,Jun
1555,Potato,Vegetables,112,10,Bangalore,Small,4.9,Low Fat,Mar
1556,Banana,Fruits,357,2,Bangalore,Small,4.0,Low Fat,Jan
1557,Curd,Dairy,908,1,Bangalore,Medium,4.9,Regular,Jul
1558,Juice,Beverages,383,9,Lucknow,Medium,3.5,Regular,Aug
1559,Carrot,Vegetables,546,6,Bangalore,Large,3.9,Regular,Sep
1560,Eggs,Protein,331,9,Bhopal,Medium,3.9,Regular,Apr
1561,Mango,Fruits,222,7,Indore,Large,4.5,Regular,Jun
1562,Soap,Personal Care,348,4,Bhopal,Small,4.9,Regular,Jul
1563,Shampoo,Personal Care,856,6,Hyderabad,Large,4.4,Regular,May
1564,Cheese,Dairy,535,5,Delhi,Small,3.8,Low Fat,Mar
1565,Paneer,Dairy,742,4,Indore,Small,3.6,Low Fat,Apr
1566,Tea,Grocery,243,5,Indore,Medium,3.9,Regular,Mar
1567,Rice,Grocery,581,1,Lucknow,Small,4.8,Regular,Oct
1568,Tomato,Vegetables,833,10,Bhopal,Large,5.0,Regular,May
1569,Mango,Fruits,870,1,Delhi,Medium,3.5,Regular,Mar
1570,Onion,Vegetables,479,4,Bhopal,Large,4.0,Regular,Jun
1571,Biscuits,Bakery,665,7,Mumbai,Small,4.7,Low Fat,Aug
1572,Rice,Grocery,954,2,Pune,Large,4.1,Regular,Jun
1573,Orange,Fruits,763,7,Indore,Medium,4.5,Low Fat,Feb
1574,Milk,Dairy,446,10,Chennai,Large,3.8,Regular,Apr
1575,Apple,Fruits,82,8,Indore,Small,4.6,Regular,Dec
1576,Sugar,Grocery,361,1,Mumbai,Medium,3.7,Low Fat,Jul
1577,Coffee,Grocery,876,9,Bhopal,Large,4.7,Low Fat,Feb
1578,Paneer,Dairy,362,6,Delhi,Medium,3.8,Regular,Jul
1579,Butter,Dairy,706,8,Pune,Small,4.4,Regular,Jan
1580,Soap,Personal Care,799,4,Bhopal,Medium,3.6,Regular,Oct
1581,Carrot,Vegetables,162,10,Delhi,Medium,5.0,Regular,Jun
1582,Orange,Fruits,674,3,Lucknow,Medium,3.6,Low Fat,Mar
1583,Apple,Fruits,99,5,Delhi,Small,3.5,Regular,Dec
1584,Carrot,Vegetables,673,7,Chennai,Small,3.9,Low Fat,Sep
1585,Paneer,Dairy,291,8,Bangalore,Medium,4.5,Regular,Feb
1586,Shampoo,Personal Care,314,3,Indore,Medium,4.4,Low Fat,Mar
1587,Carrot,Vegetables,541,6,Bhopal,Medium,3.9,Regular,Apr
1588,Oil,Grocery,844,1,Lucknow,Large,4.7,Regular,Aug
1589,Oil,Grocery,410,5,Chennai,Medium,4.7,Regular,Feb
1590,Mango,Fruits,327,9,Chennai,Large,3.6,Regular,Feb
1591,Orange,Fruits,933,9,Mumbai,Small,3.6,Regular,Feb
1592,Apple,Fruits,562,6,Pune,Large,4.6,Regular,Sep
1593,Bread,Bakery,171,2,Pune,Medium,4.5,Low Fat,Nov
1594,Cheese,Dairy,213,8,Bhopal,Small,3.9,Regular,Sep
1595,Biscuits,Bakery,81,7,Indore,Small,3.5,Low Fat,Aug
1596,Soap,Personal Care,997,7,Delhi,Small,3.5,Regular,Apr
1597,Eggs,Protein,723,9,Chennai,Medium,4.5,Regular,Oct
1598,Sugar,Grocery,421,9,Jaipur,Medium,4.7,Low Fat,Dec
1599,Banana,Fruits,827,3,Delhi,Small,3.9,Low Fat,Jan
1600,Coffee,Grocery,510,10,Bangalore,Small,3.7,Low Fat,Oct
1601,Paneer,Dairy,516,3,Pune,Small,4.8,Regular,Oct
1602,Orange,Fruits,954,7,Chennai,Medium,4.9,Regular,May
1603,Banana,Fruits,142,8,Bhopal,Medium,4.4,Low Fat,Nov
1604,Biscuits,Bakery,222,9,Chennai,Small,4.5,Regular,Apr
1605,Oil,Grocery,328,2,Lucknow,Large,4.7,Regular,Oct
1606,Curd,Dairy,249,1,Chennai,Large,4.9,Low Fat,Oct
1607,Butter,Dairy,850,3,Pune,Small,3.9,Low Fat,Jul
1608,Coffee,Grocery,53,8,Jaipur,Medium,4.0,Low Fat,Aug
1609,Sugar,Grocery,341,1,Delhi,Large,3.9,Low Fat,Dec
1610,Banana,Fruits,513,3,Jaipur,Large,3.7,Low Fat,May
1611,Apple,Fruits,758,4,Bhopal,Small,4.5,Low Fat,Aug
1612,Paneer,Dairy,223,7,Chennai,Large,3.6,Low Fat,Aug
1613,Onion,Vegetables,524,3,Hyderabad,Small,4.5,Low Fat,Nov
1614,Carrot,Vegetables,252,4,Pune,Small,4.4,Low Fat,Aug
1615,Bread,Bakery,471,2,Chennai,Medium,4.2,Low Fat,Jun
1616,Bread,Bakery,484,8,Chennai,Small,4.4,Regular,May
1617,Tomato,Vegetables,115,5,Mumbai,Medium,4.5,Regular,Feb
1618,Sugar,Grocery,76,9,Chennai,Large,3.8,Low Fat,Jun
1619,Juice,Beverages,664,5,Bhopal,Small,4.8,Low Fat,Jul
1620,Cheese,Dairy,620,5,Hyderabad,Large,4.1,Low Fat,Nov
1621,Coffee,Grocery,500,8,Jaipur,Large,4.7,Regular,Sep
1622,Bread,Bakery,198,2,Chennai,Large,3.7,Low Fat,Dec
1623,Apple,Fruits,886,8,Delhi,Large,4.4,Regular,Nov
1624,Banana,Fruits,173,4,Hyderabad,Medium,4.4,Regular,Feb
1625,Biscuits,Bakery,786,10,Lucknow,Large,4.5,Low Fat,Oct
1626,Apple,Fruits,74,1,Bangalore,Small,3.7,Regular,Feb
1627,Orange,Fruits,304,6,Indore,Large,4.4,Regular,Dec
1628,Paneer,Dairy,952,8,Pune,Small,4.2,Low Fat,May
1629,Tomato,Vegetables,651,3,Hyderabad,Medium,4.3,Regular,Sep
1630,Potato,Vegetables,401,1,Hyderabad,Large,4.4,Regular,Oct
1631,Butter,Dairy,778,9,Mumbai,Medium,4.9,Regular,Jun
1632,Paneer,Dairy,522,10,Lucknow,Small,3.6,Low Fat,Sep
1633,Shampoo,Personal Care,982,1,Bangalore,Large,4.7,Regular,Oct
1634,Eggs,Protein,328,10,Hyderabad,Medium,4.4,Regular,Feb
1635,Carrot,Vegetables,461,4,Chennai,Small,4.1,Low Fat,Sep
1636,Sugar,Grocery,584,3,Jaipur,Small,4.3,Low Fat,Sep
1637,Tomato,Vegetables,100,5,Delhi,Small,3.7,Low Fat,Dec
1638,Juice,Beverages,731,5,Lucknow,Large,4.1,Low Fat,Jun
1639,Orange,Fruits,910,6,Pune,Small,3.6,Regular,Feb
1640,Mango,Fruits,546,2,Delhi,Small,3.6,Low Fat,Jul
1641,Butter,Dairy,663,3,Indore,Medium,4.4,Low Fat,Dec
1642,Paneer,Dairy,976,7,Hyderabad,Medium,4.6,Regular,Jun
1643,Tea,Grocery,337,5,Indore,Medium,3.6,Regular,Apr
1644,Milk,Dairy,96,3,Bhopal,Small,4.2,Regular,Mar
1645,Carrot,Vegetables,598,6,Jaipur,Medium,4.1,Regular,Apr
1646,Bread,Bakery,101,3,Chennai,Small,4.2,Low Fat,Jul
1647,Mango,Fruits,835,10,Indore,Large,3.5,Regular,Dec
1648,Butter,Dairy,200,5,Hyderabad,Medium,4.7,Low Fat,Aug
1649,Carrot,Vegetables,419,3,Indore,Medium,4.7,Regular,May
1650,Rice,Grocery,802,3,Hyderabad,Large,4.9,Regular,May
1651,Bread,Bakery,538,5,Pune,Small,4.2,Low Fat,Dec
1652,Oil,Grocery,440,2,Delhi,Medium,3.8,Regular,Mar
1653,Onion,Vegetables,788,6,Lucknow,Medium,3.9,Regular,Nov
1654,Bread,Bakery,537,1,Mumbai,Medium,4.6,Low Fat,Jun
1655,Coffee,Grocery,918,3,Lucknow,Small,4.1,Regular,Apr
1656,Tomato,Vegetables,494,9,Pune,Small,3.8,Regular,Apr
1657,Juice,Beverages,268,5,Indore,Large,4.8,Regular,Apr
1658,Milk,Dairy,611,7,Pune,Large,3.7,Low Fat,Feb
1659,Potato,Vegetables,147,6,Jaipur,Large,4.6,Regular,Jul
1660,Onion,Vegetables,877,5,Lucknow,Medium,4.1,Regular,Jul
1661,Coffee,Grocery,54,5,Chennai,Small,3.8,Regular,Feb
1662,Onion,Vegetables,477,6,Pune,Medium,4.5,Regular,Jan
1663,Rice,Grocery,772,9,Chennai,Large,4.9,Low Fat,Nov
1664,Shampoo,Personal Care,919,7,Hyderabad,Medium,4.7,Regular,Nov
1665,Potato,Vegetables,953,10,Delhi,Large,4.2,Low Fat,Aug
1666,Tomato,Vegetables,950,3,Chennai,Large,3.8,Regular,Oct
1667,Salt,Grocery,419,8,Bangalore,Small,4.9,Low Fat,Jun
1668,Curd,Dairy,960,2,Chennai,Medium,5.0,Regular,Jan
1669,Carrot,Vegetables,113,4,Delhi,Large,4.5,Regular,Dec
1670,Curd,Dairy,720,7,Lucknow,Large,4.5,Regular,Sep
1671,Oil,Grocery,780,7,Bangalore,Small,3.8,Regular,Sep
1672,Orange,Fruits,406,6,Hyderabad,Medium,3.5,Low Fat,Apr
1673,Tomato,Vegetables,628,6,Chennai,Small,4.3,Low Fat,Feb
1674,Orange,Fruits,658,9,Chennai,Small,4.3,Regular,Jul
1675,Tea,Grocery,774,6,Hyderabad,Medium,3.9,Low Fat,Feb
1676,Curd,Dairy,798,1,Bangalore,Large,4.9,Regular,Dec
1677,Soap,Personal Care,179,6,Chennai,Small,4.5,Low Fat,Sep
1678,Oil,Grocery,607,10,Bangalore,Large,4.5,Regular,Sep
1679,Butter,Dairy,734,10,Indore,Small,4.9,Regular,Jul
1680,Onion,Vegetables,992,1,Bangalore,Medium,4.5,Regular,Dec
1681,Tomato,Vegetables,969,9,Pune,Small,4.9,Low Fat,Jun
1682,Eggs,Protein,335,3,Mumbai,Small,5.0,Regular,Sep
1683,Apple,Fruits,952,4,Mumbai,Small,4.0,Low Fat,Sep
1684,Onion,Vegetables,634,7,Jaipur,Medium,4.9,Regular,Nov
1685,Potato,Vegetables,669,9,Indore,Medium,3.9,Low Fat,Jan
1686,Carrot,Vegetables,94,4,Bhopal,Small,4.0,Regular,Sep
1687,Onion,Vegetables,804,9,Delhi,Medium,4.6,Low Fat,Jul
1688,Butter,Dairy,438,8,Bangalore,Large,4.6,Low Fat,Mar
1689,Bread,Bakery,848,1,Indore,Large,3.7,Regular,Nov
1690,Tea,Grocery,962,3,Indore,Large,4.7,Low Fat,Oct
1691,Milk,Dairy,464,3,Jaipur,Medium,4.9,Regular,May
1692,Salt,Grocery,505,5,Hyderabad,Medium,3.9,Regular,Jul
1693,Milk,Dairy,62,9,Bangalore,Large,3.8,Low Fat,Jun
1694,Shampoo,Personal Care,257,7,Hyderabad,Small,5.0,Low Fat,Dec
1695,Oil,Grocery,507,1,Indore,Medium,4.4,Regular,May
1696,Coffee,Grocery,219,7,Chennai,Large,4.7,Regular,Apr
1697,Coffee,Grocery,566,8,Delhi,Large,4.0,Regular,Jan
1698,Juice,Beverages,250,5,Mumbai,Large,3.7,Regular,Sep
1699,Apple,Fruits,886,1,Bhopal,Medium,4.0,Regular,Oct
1700,Biscuits,Bakery,108,3,Chennai,Small,4.1,Low Fat,Jan
1701,Juice,Beverages,73,10,Jaipur,Medium,3.5,Regular,Nov
1702,Rice,Grocery,147,3,Bangalore,Small,3.6,Low Fat,Aug
1703,Salt,Grocery,620,4,Mumbai,Small,3.9,Low Fat,Nov
1704,Salt,Grocery,450,10,Indore,Medium,4.4,Low Fat,Nov
1705,Butter,Dairy,573,8,Jaipur,Large,4.3,Low Fat,May
1706,Butter,Dairy,812,9,Lucknow,Medium,4.5,Low Fat,Aug
1707,Carrot,Vegetables,84,2,Indore,Large,4.4,Regular,Dec
1708,Cheese,Dairy,64,8,Delhi,Large,4.9,Low Fat,Mar
1709,Juice,Beverages,633,7,Pune,Small,4.4,Low Fat,May
1710,Biscuits,Bakery,512,10,Indore,Medium,4.8,Regular,Aug
1711,Potato,Vegetables,90,9,Lucknow,Small,4.6,Regular,Sep
1712,Tomato,Vegetables,487,10,Delhi,Large,4.7,Regular,Jan
1713,Tomato,Vegetables,109,1,Bhopal,Small,5.0,Low Fat,Aug
1714,Banana,Fruits,586,7,Chennai,Large,4.5,Regular,Sep
1715,Banana,Fruits,705,3,Bhopal,Medium,4.2,Regular,Nov
1716,Biscuits,Bakery,553,4,Lucknow,Small,3.9,Regular,Jul
1717,Butter,Dairy,851,5,Indore,Medium,4.0,Regular,Oct
